ID1_CITY,year,week,case_c
0101,2016,1,86
0101,2016,2,377
0101,2016,3,305
0101,2016,4,337
0101,2016,5,429
0101,2016,6,584
0101,2016,7,300
0101,2016,8,618
0101,2016,9,516
0101,2016,10,442
0101,2016,11,414
0101,2016,12,392
0101,2016,13,376
0101,2016,14,388
0101,2016,15,340
0101,2016,16,334
0101,2016,17,310
0101,2016,18,279
0101,2016,19,305
0101,2016,20,294
0101,2016,21,266
0101,2016,22,268
0101,2016,23,223
0101,2016,24,215
0101,2016,25,197
0101,2016,26,211
0101,2016,27,181
0101,2016,28,197
0101,2016,29,192
0101,2016,30,201
0101,2016,31,208
0101,2016,32,207
0101,2016,33,196
0101,2016,34,198
0101,2016,35,201
0101,2016,36,226
0101,2016,37,202
0101,2016,38,198
0101,2016,39,240
0101,2016,40,206
0101,2016,41,223
0101,2016,42,210
0101,2016,43,202
0101,2016,44,227
0101,2016,45,283
0101,2016,46,273
0101,2016,47,288
0101,2016,48,282
0101,2016,49,276
0101,2016,50,299
0101,2016,51,309
0101,2016,52,292
0101,2016,53,313
0101,2017,1,313
0101,2017,2,324
0101,2017,3,353
0101,2017,4,380
0101,2017,5,313
0101,2017,6,369
0101,2017,7,317
0101,2017,8,305
0101,2017,9,302
0101,2017,10,302
0101,2017,11,294
0101,2017,12,331
0101,2017,13,354
0101,2017,14,329
0101,2017,15,323
0101,2017,16,259
0101,2017,17,286
0101,2017,18,307
0101,2017,19,303
0101,2017,20,290
0101,2017,21,289
0101,2017,22,249
0101,2017,23,265
0101,2017,24,273
0101,2017,25,288
0101,2017,26,272
0101,2017,27,298
0101,2017,28,258
0101,2017,29,239
0101,2017,30,256
0101,2017,31,204
0101,2017,32,185
0101,2017,33,189
0101,2017,34,190
0101,2017,35,186
0101,2017,36,184
0101,2017,37,220
0101,2017,38,231
0101,2017,39,226
0101,2017,40,227
0101,2017,41,192
0101,2017,42,226
0101,2017,43,250
0101,2017,44,281
0101,2017,45,286
0101,2017,46,297
0101,2017,47,315
0101,2017,48,285
0101,2017,49,328
0101,2017,50,358
0101,2017,51,359
0101,2017,52,416
0101,2017,53,36
0101,2018,1,391
0101,2018,2,377
0101,2018,3,431
0101,2018,4,393
0101,2018,5,404
0101,2018,6,453
0101,2018,7,347
0101,2018,8,404
0101,2018,9,469
0101,2018,10,386
0101,2018,11,391
0101,2018,12,421
0101,2018,13,386
0101,2018,14,345
0101,2018,15,377
0101,2018,16,337
0101,2018,17,283
0101,2018,18,281
0101,2018,19,273
0101,2018,20,270
0101,2018,21,260
0101,2018,22,235
0101,2018,23,224
0101,2018,24,240
0101,2018,25,213
0101,2018,26,209
0101,2018,27,219
0101,2018,28,228
0101,2018,29,204
0101,2018,30,213
0101,2018,31,204
0101,2018,32,202
0101,2018,33,233
0101,2018,34,246
0101,2018,35,231
0101,2018,36,265
0101,2018,37,263
0101,2018,38,254
0101,2018,39,263
0101,2018,40,272
0101,2018,41,258
0101,2018,42,270
0101,2018,43,279
0101,2018,44,310
0101,2018,45,268
0101,2018,46,276
0101,2018,47,274
0101,2018,48,326
0101,2018,49,321
0101,2018,50,343
0101,2018,51,316
0101,2018,52,379
0101,2018,53,99
0101,2019,1,318
0101,2019,2,398
0101,2019,3,398
0101,2019,4,432
0101,2019,5,520
0101,2019,6,261
0101,2019,7,465
0101,2019,8,407
0101,2019,9,329
0101,2019,10,327
0101,2019,11,371
0101,2019,12,395
0101,2019,13,356
0101,2019,14,374
0101,2019,15,357
0101,2019,16,304
0101,2019,17,311
0101,2019,18,308
0101,2019,19,322
0101,2019,20,295
0101,2019,21,317
0101,2019,22,297
0101,2019,23,290
0101,2019,24,287
0101,2019,25,268
0101,2019,26,250
0101,2019,27,260
0101,2019,28,242
0101,2019,29,249
0101,2019,30,243
0101,2019,31,209
0101,2019,32,230
0101,2019,33,247
0101,2019,34,252
0101,2019,35,221
0101,2019,36,257
