ID1_CITY,year,week,case_c,case_per_capita(‰)
0101,2016,1,107,2.852
0101,2016,2,396,10.554
0101,2016,3,359,9.568
0101,2016,4,380,10.128
0101,2016,5,428,11.407
0101,2016,6,556,14.819
0101,2016,7,305,8.129
0101,2016,8,598,15.938
0101,2016,9,452,12.047
0101,2016,10,464,12.367
0101,2016,11,438,11.674
0101,2016,12,412,10.981
0101,2016,13,411,10.954
0101,2016,14,479,12.767
0101,2016,15,328,8.742
0101,2016,16,346,9.222
0101,2016,17,347,9.248
0101,2016,18,295,7.862
0101,2016,19,309,8.236
0101,2016,20,287,7.649
0101,2016,21,300,7.996
0101,2016,22,271,7.223
0101,2016,23,255,6.796
0101,2016,24,220,5.864
0101,2016,25,233,6.21
0101,2016,26,242,6.45
0101,2016,27,241,6.423
0101,2016,28,212,5.65
0101,2016,29,236,6.29
0101,2016,30,211,5.624
0101,2016,31,193,5.144
0101,2016,32,257,6.85
0101,2016,33,252,6.716
0101,2016,34,239,6.37
0101,2016,35,244,6.503
0101,2016,36,252,6.716
0101,2016,37,263,7.01
0101,2016,38,231,6.157
0101,2016,39,249,6.636
0101,2016,40,214,5.704
0101,2016,41,230,6.13
0101,2016,42,228,6.077
0101,2016,43,229,6.103
0101,2016,44,257,6.85
0101,2016,45,319,8.502
0101,2016,46,331,8.822
0101,2016,47,331,8.822
0101,2016,48,313,8.342
0101,2016,49,328,8.742
0101,2016,50,332,8.849
0101,2016,51,371,9.888
0101,2016,52,339,9.035
0101,2016,53,385,10.261
0101,2017,1,380,9.702
0101,2017,2,378,9.651
0101,2017,3,417,10.647
0101,2017,4,422,10.775
0101,2017,5,381,9.728
0101,2017,6,433,11.056
0101,2017,7,395,10.085
0101,2017,8,327,8.349
0101,2017,9,323,8.247
0101,2017,10,364,9.294
0101,2017,11,343,8.758
0101,2017,12,348,8.885
0101,2017,13,399,10.187
0101,2017,14,350,8.936
0101,2017,15,376,9.6
0101,2017,16,295,7.532
0101,2017,17,316,8.068
0101,2017,18,357,9.115
0101,2017,19,334,8.528
0101,2017,20,338,8.63
0101,2017,21,314,8.017
0101,2017,22,288,7.353
0101,2017,23,301,7.685
0101,2017,24,262,6.689
0101,2017,25,290,7.404
0101,2017,26,318,8.119
0101,2017,27,292,7.455
0101,2017,28,289,7.379
0101,2017,29,271,6.919
0101,2017,30,259,6.613
0101,2017,31,228,5.821
0101,2017,32,227,5.796
0101,2017,33,238,6.077
0101,2017,34,253,6.46
0101,2017,35,233,5.949
0101,2017,36,263,6.715
0101,2017,37,250,6.383
0101,2017,38,259,6.613
0101,2017,39,255,6.511
0101,2017,40,216,5.515
0101,2017,41,240,6.128
0101,2017,42,261,6.664
0101,2017,43,303,7.736
0101,2017,44,351,8.962
0101,2017,45,358,9.141
0101,2017,46,329,8.4
0101,2017,47,372,9.498
0101,2017,48,329,8.4
0101,2017,49,375,9.575
0101,2017,50,413,10.545
0101,2017,51,419,10.698
0101,2017,52,496,12.664
0101,2017,53,28,0.715
0101,2018,1,397,9.72
0101,2018,2,442,10.822
0101,2018,3,486,11.9
0101,2018,4,439,10.749
0101,2018,5,394,9.647
0101,2018,6,414,10.137
0101,2018,7,409,10.014
0101,2018,8,445,10.896
0101,2018,9,467,11.434
0101,2018,10,387,9.476
0101,2018,11,439,10.749
0101,2018,12,410,10.039
0101,2018,13,433,10.602
0101,2018,14,375,9.182
0101,2018,15,437,10.7
0101,2018,16,365,8.937
0101,2018,17,289,7.076
0101,2018,18,304,7.443
0101,2018,19,321,7.86
0101,2018,20,280,6.856
0101,2018,21,264,6.464
0101,2018,22,263,6.439
0101,2018,23,250,6.121
0101,2018,24,272,6.66
0101,2018,25,256,6.268
0101,2018,26,253,6.195
0101,2018,27,288,7.052
0101,2018,28,245,5.999
0101,2018,29,246,6.023
0101,2018,30,237,5.803
0101,2018,31,263,6.439
0101,2018,32,240,5.876
0101,2018,33,287,7.027
0101,2018,34,283,6.929
0101,2018,35,266,6.513
0101,2018,36,287,7.027
0101,2018,37,317,7.762
0101,2018,38,314,7.688
0101,2018,39,291,7.125
0101,2018,40,353,8.643
0101,2018,41,300,7.345
0101,2018,42,292,7.15
0101,2018,43,333,8.153
0101,2018,44,357,8.741
0101,2018,45,307,7.517
0101,2018,46,328,8.031
0101,2018,47,311,7.615
0101,2018,48,370,9.059
0101,2018,49,384,9.402
0101,2018,50,376,9.206
0101,2018,51,404,9.892
0101,2018,52,407,9.965
0101,2018,53,88,2.155
0101,2019,1,360,8.777
0101,2019,2,465,11.336
0101,2019,3,410,9.996
0101,2019,4,448,10.922
0101,2019,5,600,14.628
0101,2019,6,298,7.265
0101,2019,7,511,12.458
0101,2019,8,432,10.532
0101,2019,9,373,9.094
0101,2019,10,388,9.459
0101,2019,11,421,10.264
0101,2019,12,423,10.313
0101,2019,13,397,9.679
0101,2019,14,415,10.118
0101,2019,15,372,9.069
0101,2019,16,388,9.459
0101,2019,17,334,8.143
0101,2019,18,365,8.899
0101,2019,19,371,9.045
0101,2019,20,329,8.021
0101,2019,21,342,8.338
0101,2019,22,344,8.387
0101,2019,23,296,7.216
0101,2019,24,297,7.241
0101,2019,25,293,7.143
