ID1_CITY,year,week,case_c,case_per_capita(‰)
0101,2016,1,395,10.528
0101,2016,2,1722,45.896
0101,2016,3,1666,44.403
0101,2016,4,1689,45.016
0101,2016,5,1969,52.479
0101,2016,6,2486,66.258
0101,2016,7,1271,33.875
0101,2016,8,2620,69.829
0101,2016,9,2262,60.288
0101,2016,10,2212,58.955
0101,2016,11,1988,52.985
0101,2016,12,1881,50.133
0101,2016,13,1768,47.122
0101,2016,14,1960,52.239
0101,2016,15,1496,39.872
0101,2016,16,1541,41.071
0101,2016,17,1484,39.552
0101,2016,18,1376,36.674
0101,2016,19,1355,36.114
0101,2016,20,1340,35.714
0101,2016,21,1327,35.368
0101,2016,22,1219,32.489
0101,2016,23,1124,29.957
0101,2016,24,1027,27.372
0101,2016,25,1134,30.224
0101,2016,26,1106,29.478
0101,2016,27,1091,29.078
0101,2016,28,940,25.053
0101,2016,29,996,26.546
0101,2016,30,981,26.146
0101,2016,31,1001,26.679
0101,2016,32,1027,27.372
0101,2016,33,1091,29.078
0101,2016,34,1071,28.545
0101,2016,35,1056,28.145
0101,2016,36,1166,31.077
0101,2016,37,1094,29.158
0101,2016,38,1041,27.745
0101,2016,39,1308,34.861
0101,2016,40,1026,27.345
0101,2016,41,1119,29.824
0101,2016,42,1173,31.263
0101,2016,43,1142,30.437
0101,2016,44,1175,31.317
0101,2016,45,1422,37.9
0101,2016,46,1436,38.273
0101,2016,47,1434,38.22
0101,2016,48,1412,37.633
0101,2016,49,1470,39.179
0101,2016,50,1443,38.459
0101,2016,51,1438,38.326
0101,2016,52,1494,39.819
0101,2016,53,1540,41.045
0101,2017,1,1582,40.392
0101,2017,2,1575,40.213
0101,2017,3,1616,41.26
0101,2017,4,1856,47.388
0101,2017,5,1457,37.201
0101,2017,6,1726,44.069
0101,2017,7,1661,42.409
0101,2017,8,1461,37.303
0101,2017,9,1498,38.247
0101,2017,10,1585,40.469
0101,2017,11,1595,40.724
0101,2017,12,1522,38.86
0101,2017,13,1625,41.49
0101,2017,14,1536,39.218
0101,2017,15,1454,37.124
0101,2017,16,1271,32.452
0101,2017,17,1444,36.869
0101,2017,18,1433,36.588
0101,2017,19,1369,34.954
0101,2017,20,1410,36.001
0101,2017,21,1350,34.469
0101,2017,22,1169,29.847
0101,2017,23,1254,32.018
0101,2017,24,1241,31.686
0101,2017,25,1341,34.239
0101,2017,26,1345,34.341
0101,2017,27,1259,32.145
0101,2017,28,1251,31.941
0101,2017,29,1192,30.435
0101,2017,30,1094,27.932
0101,2017,31,1052,26.86
0101,2017,32,992,25.328
0101,2017,33,1013,25.864
0101,2017,34,1015,25.915
0101,2017,35,981,25.047
0101,2017,36,1015,25.915
0101,2017,37,1105,28.213
0101,2017,38,1118,28.545
0101,2017,39,1115,28.469
0101,2017,40,1171,29.898
0101,2017,41,1114,28.443
0101,2017,42,1198,30.588
0101,2017,43,1465,37.405
0101,2017,44,1516,38.707
0101,2017,45,1439,36.741
0101,2017,46,1392,35.541
0101,2017,47,1462,37.328
0101,2017,48,1414,36.103
0101,2017,49,1533,39.141
0101,2017,50,1689,43.124
0101,2017,51,1776,45.345
0101,2017,52,1965,50.171
0101,2017,53,92,2.349
0101,2018,1,1704,41.722
0101,2018,2,1768,43.289
0101,2018,3,1862,45.59
0101,2018,4,1767,43.264
0101,2018,5,1678,41.085
0101,2018,6,1788,43.778
0101,2018,7,1612,39.469
0101,2018,8,1749,42.824
0101,2018,9,1790,43.827
0101,2018,10,1618,39.616
0101,2018,11,1699,41.599
0101,2018,12,1703,41.697
0101,2018,13,1671,40.914
0101,2018,14,1373,33.617
0101,2018,15,1692,41.428
0101,2018,16,1464,35.845
0101,2018,17,1330,32.565
0101,2018,18,1281,31.365
0101,2018,19,1267,31.022
0101,2018,20,1152,28.206
0101,2018,21,1091,26.713
0101,2018,22,1019,24.95
0101,2018,23,1036,25.366
0101,2018,24,1123,27.496
0101,2018,25,1007,24.656
0101,2018,26,1055,25.831
0101,2018,27,1087,26.615
0101,2018,28,1013,24.803
0101,2018,29,1000,24.485
0101,2018,30,1002,24.534
0101,2018,31,1032,25.268
0101,2018,32,1008,24.68
0101,2018,33,1195,29.259
0101,2018,34,1162,28.451
0101,2018,35,1178,28.843
0101,2018,36,1251,30.63
0101,2018,37,1276,31.242
0101,2018,38,1258,30.802
0101,2018,39,1170,28.647
0101,2018,40,1377,33.715
0101,2018,41,1234,30.214
0101,2018,42,1316,32.222
0101,2018,43,1303,31.903
0101,2018,44,1454,35.601
0101,2018,45,1259,30.826
0101,2018,46,1331,32.589
0101,2018,47,1317,32.246
0101,2018,48,1450,35.503
0101,2018,49,1528,37.412
0101,2018,50,1544,37.804
0101,2018,51,1635,40.032
0101,2018,52,1697,41.55
0101,2018,53,374,9.157
0101,2019,1,1399,34.107
